event_id,target_shares_outstanding,target_adv20,target_dollar_adv20,target_market_cap,passive_control_percent,etf_ownership_percent,active_share,passive_pct,default_rule,non_election_default_rule,short_volume_ratio_20d_avg,announce_date,active_cash_election_rate,realized_cash_share,pct_elected_cash,spread,deal_spread,cash_election_value,stock_election_value,holder_model_source,holder_rolling_event_index,holder_fit_n,holder_fit_sse,holder_fit_loglike,holder_p_hat,holder_q_hat,holder_positive_share,holder_positive_share_of_active,holder_noisy_share,holder_noisy_cash_prob,holder_predicted_cash_demand_share,holder_predicted_stock_demand_share,holder_rational_action,holder_structural_status,holder_structural_block_reason
E000228_20121018_Luzerne_National_Bank_Corp__Penns_Woods_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shareholders who do not submit a valid, properly completed and signed election form by the election deadline (or whose forms are incomplete/unsigned, or not accompanied by certificates/guaranteed delivery) are deemed non-electing. Non-electing shareholders have no control over the type of consideration received and, at Penns Woods' discretion, may receive only cash, only Penns Woods stock, or a combination, depending on the proration adjustment resulting from other shareholders' valid elections.",,10/18/2012,,,,-4.314840000000004,,61.86,66.17484,rolling_structural_fit,118,34,4.677481841868535,-14.522699461901956,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000229_20230518_Cincinnati_Bancorp_Inc__LCNB_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid/effective election form was submitted by the election deadline are deemed 'no election shares.' No election shares are treated as receiving per share stock consideration unless needed as a reallocation pool to reach the 20% cash / 80% stock target, in which case a pro rata portion of no-election shares are redesignated as reallocated cash shares.",,5/18/2023,,,,3.345370000000001,,17.21,13.86463,rolling_structural_fit,274,32,2.8829811396798033,-6.994077048693992,0.1,0.2,0.2,0.2,0.8,0.1,,,,blocked,missing_inputs:entry_target_price
E000230_20160426_Foundation_Bancorp_Inc_WA__Pacific_Continental_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made are 'no-election shares.' A shareholder is deemed to have made 'no election' if they fail to follow election form/letter of transmittal instructions, if the properly completed election form and transmittal materials (or notice of guaranteed delivery) are not received by the exchange agent by the election deadline, or if a prior election is revoked without a new one being made. No-election shares are then paid in cash, stock, or a combination depending on, and after giving effect to, the valid cash and stock elections made by other shareholders (subject to proration).",,4/26/2016,,,,-0.7430139999999987,,12.5,13.243014,rolling_structural_fit,191,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000231_20160601_First_Century_Bankshares_Inc__Summit_Financial_Group_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is received by the exchange agent by the election deadline are deemed 'no election shares' and are allocated cash or stock consideration according to the proration/allocation procedures (used first to fill any stock shortfall before cash election shares are converted, or converted to stock if cash is oversubscribed).",,6/1/2016,,,,0.9909099999999996,,22.5,21.50909,rolling_structural_fit,192,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000232_20161108_Greer_Bancshares_Inc__Carolina_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,,,11/8/2016,,,,,,,11.7156,rolling_structural_fit,203,27,3.2645083053031567,-9.789516308342307,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:cash_value,entry_target_price,cash_cap,stock_cap"
E000233_20061214_CN_Bancorp_Inc__Sandy_Spring_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"CNB stockholders who do not make a valid cash election are treated as non-election shares and will receive Bancorp common stock, subject to proration procedures (non-election shares serve as the first pool converted to cash if the minimum cash election number is not met).",,12/14/2006,,,,-0.1102039999999959,,25.0,25.110203999999996,rolling_structural_default,13,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,missing_inputs:entry_target_price
E000234_20070830_TSB_Financial_Corp__SOUTHSTATE_BANK_CORP,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made ('nonelection shares') are allocated cash and/or SCBT stock depending on the elections made by other TSB shareholders, and are used first (ahead of cash-election shares) to fill any shortfall in the stock allocation if total stock elections fall below 945,994 shares. Non-electing shareholders do not get priority over electing shareholders in reallocation.",,8/30/2007,0.3379999999999999,0.3379999999999999,33.8,,,35.0,,rolling_structural_fit,46,10,1.2314527082236026,-3.7174325474455756,0.3,0.4,0.4,0.4,0.6,0.3,,,,blocked,"missing_inputs:stock_value,entry_target_price,cash_cap,stock_cap"
E000235_20111116_Hampshire_First_Bank__NBT_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made by the election deadline are treated as 'non-election shares' and are converted into stock and/or cash as determined by NBT according to the allocation procedures, allocated pro rata among non-electing holders to achieve the overall 65% stock / 35% cash ratio (after accounting for dissenting shares).",,11/16/2011,,,,0.3092330000000007,,15.0,14.690767,rolling_structural_fit,105,30,4.1451230758046735,-12.879182482323683,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000236_20141119_Capital_Pacific_Bancorp__Pacific_Continental_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which a shareholder does not submit a valid, timely election (or fails to perfect dissenters' rights) are designated 'no-election shares.' The exchange agent allocates no-election shares between cash and stock consideration as needed to satisfy the aggregate cash consideration target; the shareholder may end up receiving cash, stock, or a combination depending on other shareholders' elections.",,11/19/2014,,,,0.4123600000000014,,16.0,15.58764,rolling_structural_fit,156,27,3.933605178362504,-12.30655347850498,0.4,0.0,0.0,0.0,1.0,0.4,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000237_20070614_Cardinal_State_Bank_Durham_NC__Yadkin_Financial_Corp,2263000.0,303.05,3878.6825,28943769.999999996,0.0,0.0,1.0,0.0,stock,"Shares for which no valid election is made ('non-electing shares') are, in all proration scenarios, first deemed to be stock election shares (i.e., default treatment is stock consideration, subject to subsequent proration).",,6/14/2007,,,,,4.830000000000002,17.62,,rolling_structural_fit,34,7,1.0733892438841266,-3.36975827111296,0.2,0.3,0.3,0.3,0.7,0.2,,,,blocked,missing_inputs:stock_value
E000238_20070201_ICNB_Financial_Corp__Firstbank_Corp,11166000.0,42040.25,920099.6925,230019600.00000003,0.0001253806197384,0.0001253806197384,0.9998746193802616,0.0001253806197384,,"Shares for which no valid election was made (non-election shares) are allocated according to the proration mechanics: if stock elections exceed the 621,706-share cap, non-election shares are converted 100% to cash ($31.50/share); if stock elections are under the cap, non-election shares are converted first to stock (pro rata) to help fill the 621,706-share stock cap.",,2/1/2007,,,,1.2494999999999976,10.9,31.5,30.2505,rolling_structural_default,21,0,,,0.5,0.3,0.3,0.30003761890260283,0.6998746193802616,0.5,0.65,0.35000000000000003,cash,ok,
E000239_20160602_Polonia_Bancorp_Inc__Prudential_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid cash or stock election is made by the election deadline are deemed 'non-election shares' and are allocated cash and/or stock consideration according to the proration procedures (used first to fill any stock 'shortfall' before cash-election shares are touched; if stock is oversubscribed, non-election shares are treated like cash-election shares and converted to cash).",,6/2/2016,,,,-0.0837270000000014,,11.28,11.363727,rolling_structural_fit,193,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000240_20130514_Mayflower_Bancorp_Inc__Independent_Bank_Corp,2058000.0,530.6,5468.8958999999995,21958860.0,0.000279397473275,0.000279397473275,0.999720602526725,0.000279397473275,,"Shares for which no valid election is made (non-election shares) receive cash, stock, or a combination thereof depending on the proration results and elections made by other shareholders; there is no fixed default to all-cash or all-stock.",,5/14/2013,,,,-0.9133500000000012,7.743350000000001,17.5,18.41335,rolling_structural_fit,128,35,4.379383201803289,-13.29014571300341,0.3,0.0,0.0,0.0,0.999720602526725,0.3,0.300055879494655,0.699944120505345,stock,ok,
E000241_20120604_First_Trust_Bank__BNC_Bancorp,130047000.0,1056900.0,34035611.6,3840287910.0,0.0126126741870246,0.0126126741870246,0.9873873258129754,0.0126126741870246,mixed,"Shareholders who fail to submit a valid election by the deadline (or revoke without resubmitting) are treated as 'non-electing'/'no election' shareholders; their shares are allocated cash, stock, or a combination based on the elections made by other shareholders and the proration formula, to achieve the target 75%/25% stock/cash mix.",,6/4/2012,,,,2.8889400000000003,-23.630000000000003,5.9,3.01106,rolling_structural_fit,113,34,4.677481841868535,-14.522699461901956,0.3,0.0,0.0,0.0,0.9873873258129754,0.3,0.30252253483740493,0.697477465162595,exit,ok,
E000242_20160908_Ohio_Legacy_Corp__United_Community_Financial_Corp_OH,,,,,0.0,0.0,1.0,0.0,,,,9/8/2016,,,,,,,,rolling_structural_fit,197,27,3.293773265804346,-9.909998963677133,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:cash_value,stock_value,entry_target_price,cash_cap,stock_cap"
E000244_20191219_FSB_Bancorp_Inc_NY__Evans_Bancorp_Inc,1941000.0,2375.2,40004.77638,32647620.0,0.0027382792375064,0.0027382792375064,0.9972617207624936,0.0027382792375064,,Shares for which no valid election is made by the election deadline are deemed 'non-election shares' and are allocated cash consideration or stock consideration through the proration procedures (used first to fill any oversubscription/undersubscription of cash vs. stock elections) so that ultimately ~50% cash/~50% stock overall.,,12/19/2019,,,,0.0130880000000033,0.9800000000000004,17.8,17.786911999999997,rolling_structural_fit,246,30,3.2124671524252726,-9.124108014043815,0.2,0.1,0.1,0.10027457979991579,0.8972617207624937,0.2,0.28082148377125193,0.7191785162287482,cash,ok,
E000245_20171024_ASB_Financial_Corp__Peoples_Bancorp_Inc_OH,,,,,0.0,0.0,1.0,0.0,cash,"Shares for which no valid election is made ('no election shares') are treated as a distinct category and may be converted into the right to receive Peoples common shares, or, in some cases, be designated to receive cash on a pro rata basis if the exchange agent must reallocate to satisfy the cash cap.",,10/24/2017,,,,-0.0747199999999956,,20.0,20.074719999999996,rolling_structural_fit,218,28,3.371592657523977,-10.094809026828896,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000246_20161122_New_Windsor_Bancorp_Inc__ACNB_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made ('no election shares') are allocated cash or stock based on the overall proration outcome: if stock is oversubscribed, no election shares receive cash; if cash is oversubscribed, no election shares receive stock. Dissenting shares that lose appraisal rights are treated as no election shares.",,11/22/2016,,,,-4.430000000000007,,30.0,34.43000000000001,rolling_structural_fit,205,27,3.2645083053031567,-9.789516308342307,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000247_20110331_Community_Capital_Corp__Park_Sterling_Corp,10061000.0,20540.05,61485.437785,31692150.0,0.0178777139449358,0.0178777139449358,0.9821222860550642,0.0178777139449358,,"Shares for which no valid election is made (non-election shares) are treated as 'no preference' shares; the exchange agent allocates them to cash or stock (or a combination) as needed, applying the proration formula (Section 1.5) first to non-election shares before dipping into stock-election shares, in order to achieve the ~60% stock/40% cash aggregate split.",,3/31/2011,,,,0.0665050000000002,0.1499999999999999,3.3,3.2334949999999996,rolling_structural_fit,97,29,3.7217759978096248,-11.379342038415189,0.3,0.0,0.0,0.0,0.9821222860550642,0.3,0.3035755427889872,0.6964244572110129,cash,ok,
E000248_20130701_NorCal_Community_Bancorp__Bank_of_Marin_Bancorp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is submitted by the election deadline become 'undesignated shares' and are allocated first to satisfy any shortfall/excess in the required stock amount (i.e., undesignated shares may be converted to cash or stock as needed to balance the 50/50 target) before proration is applied to elected shares.",,7/1/2013,,,,-0.1157516000000002,,3.01,3.1257516,rolling_structural_fit,129,35,4.379383201803289,-13.29014571300341,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000249_20240307_Superior_Drilling_Products_Inc__Drilling_Tools_International_Corp,30391000.0,124903.8,106677.5723,27959720.0,0.0180016452239149,0.0180016452239149,0.9819983547760852,0.0180016452239149,,"Shares with no valid election (""No Election Shares"") receive cash or stock consideration as determined by the proration mechanics (generally treated similar to cash election shares unless reallocated to satisfy a stock shortfall). Restricted stock holders are deemed to have elected cash consideration to satisfy withholding obligations.",,3/7/2024,0.0448057546879243,0.053,5.3,0.0703899999999999,0.0799999999999999,1.0,0.92961,rolling_structural_fit,277,32,2.9184376645683403,-7.18751472719126,0.2,0.2,0.2,0.20366632899869158,0.7819983547760851,0.2,0.3654004935671745,0.6345995064328256,cash,ok,
E000250_20150529_Premier_Valley_Bank__Heartland_Financial_USA_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares as to which no election is made, or an election form is not timely submitted/perfected, or dissenter's rights are not perfected, are designated 'no election shares.' Dissenting shares are deemed cash election shares. No-election shares are then allocated to cash or stock as needed to satisfy the targeted cash consideration (30%/70% split), minimizing proration.",,5/29/2015,,,,-985.0204,,7.73,992.7504,rolling_structural_fit,169,29,3.9860388567913447,-12.373998494002127,0.4,0.0,0.0,0.0,1.0,0.4,,,,blocked,missing_inputs:entry_target_price
E000251_20231129_Eagle_Financial_Bancorp_Inc__LCNB_Corp,,,,,0.0,0.0,1.0,0.0,mixed,"Shares for which no valid election is submitted by the election deadline are deemed 'No Election Shares.' No Election Shares are allocated by the exchange agent at its discretion (pro rata among no-election holders) to cash or stock as needed to help achieve the required 60-70% stock / 30-40% cash consideration mix, prior to any rebalancing of shares that did make an election.",,11/29/2023,,,,2.0783070000000023,,19.1,17.021693,rolling_structural_fit,275,32,2.8829811396798033,-6.994077048693992,0.1,0.2,0.2,0.2,0.8,0.1,,,,blocked,missing_inputs:entry_target_price
E000252_20061221_Citizens_Bancorp_Inc_PA__Citizens___Northern_Corp,,,,,0.0,0.0,1.0,0.0,mixed,"If a shareholder does not make a valid or timely election, the shares are treated as 'no election shares' and are converted into cash, stock, or a mix of cash and stock consideration depending on the elections made by other Citizens shareholders (used to balance the 50/50 cash/stock allocation).",,12/21/2006,,,,0.6845000000000034,,28.57,27.885499999999997,rolling_structural_default,15,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,missing_inputs:entry_target_price
E000254_20170412_Cornerstone_Bancorp_SC__First_Community_Corp_SC,,,,,0.0,0.0,1.0,0.0,,"Shares with no valid election (non-election shares) are allocated at exchange agent's discretion (delegated by acquirer) to bring the aggregate consideration to exactly 30% cash / 70% stock; if elections do not already exceed caps, non-election shares are split between cash and stock as needed to reach the caps.",,4/12/2017,,,,0.0649999999999995,,11.0,10.935,rolling_structural_fit,209,27,3.2645083053031567,-9.789516308342307,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000255_20131218_South_Street_Financial_Corp__BNC_Bancorp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election form is received by the election deadline ('no election shares') are allocated cash or stock (or a combination) based on the elections made by other South Street shareholders, in accordance with the allocation/proration procedures, so that in aggregate approximately 80% of outstanding shares are exchanged for BNC stock and 20% for cash.",,12/18/2013,,,,-128.4135,,8.85,137.2635,rolling_structural_fit,136,32,4.127095948811158,-12.635442610486411,0.4,0.0,0.0,0.0,1.0,0.4,,,,blocked,missing_inputs:entry_target_price
E000257_20101215_North_Penn_Bancorp_Inc__Norwood_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made (or election form not properly completed by the deadline) become 'non-election shares.' Under the proration formula, non-election shares are converted to cash first if the cash pool is undersubscribed; otherwise they are converted to stock consideration.",,12/15/2010,0.6029,0.6029,60.29,0.4426850000000009,,19.12,18.677315,rolling_structural_fit,93,28,3.4724930539302026,-10.507634921985957,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000258_20111220_Commercefirst_Bancorp_Inc__Sandy_Spring_Bancorp_Inc,1821000.0,121.25,939.6804,14112750.0,0.0,0.0,1.0,0.0,,"Shares for which no valid election was made (non-election shares) were allocated cash or stock depending on the aggregate elections of other shareholders and the proration formula: if stock was oversubscribed, non-election shares received cash; if stock was undersubscribed (shortfall), non-election shares were first tapped to fill the stock shortfall (pro rata) before cash election shares.",,12/20/2011,,,,-1.3921520000000012,7.242152000000001,13.6,14.992152,rolling_structural_fit,106,30,4.1451230758046735,-12.879182482323683,0.3,0.0,0.0,0.0,1.0,0.3,0.3,0.7,stock,ok,
E000259_20120503_Alliance_Bankshares_Corp__WashingtonFirst_Bankshares_Inc,5110000.0,903.95,3749.04575,20848800.0,0.000958904109589,0.000958904109589,0.999041095890411,0.000958904109589,,Alliance shareholders who do not return a valid election form by the election deadline (or who submit a materially defective form) are deemed to have elected stock consideration (WashingtonFirst common stock); no cash (other than cash in lieu of fractional shares).,,5/3/2012,0.1997120526532291,0.2,20.0,,1.2199999999999998,5.3,,rolling_structural_fit,110,32,4.5877108919956315,-14.328357551054324,0.3,0.0,0.0,0.0,0.999041095890411,0.3,,,,blocked,missing_inputs:stock_value
E000260_20130306_San_Diego_Trust_Bank__Pacific_Premier_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made (failure to submit timely election form, revoked election not resubmitted, or failure to perfect dissenters' rights) are designated 'no-election shares.' No-election shares are subject to the allocation procedure: they are first deemed cash election shares to the extent needed to satisfy the minimum cash consideration target; any remaining no-election shares are treated as stock election shares (i.e., receive PPBI stock).",,3/6/2013,,,,-0.3590400000000002,,13.41,13.76904,rolling_structural_fit,125,35,4.345412306715402,-13.153868898796379,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000261_20200106_Community_Shores_Bank_Corp__ChoiceOne_Financial_Services_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election form is timely submitted are deemed 'non-election shares' and are allocated cash or stock consideration (or split) pursuant to the proration formula in the merger agreement, not a fixed default.",,1/6/2020,,,,,,5.0,,rolling_structural_fit,247,30,3.2124671524252726,-9.124108014043815,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000262_20110914_Mainline_Bancorp_Inc__S_T_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,mixed,"Shares for which no valid election is made (no election checked, improperly completed, certificates not submitted, or election revoked without timely resubmission) are deemed 'non-election shares.' Non-electing holders will receive all cash, all S&T stock, or a mix, as determined under the merger agreement's allocation/proration procedures (at S&T's discretion), and shares with an affirmative election have priority over non-election shares if reallocation is necessary.",,9/14/2011,,,,-1115.04,,69.0,1184.04,rolling_structural_fit,103,30,4.1451230758046735,-12.879182482323683,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000263_20061215_First_Brandon_Financial_Corp__Lake_Sunapee_Bank_Group,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made (non-election shares, including those without properly completed election forms/certificates or guarantee of delivery by the deadline) are allocated cash, stock, or a combination depending on the elections made by other stockholders, in order to achieve the overall 80% stock / 20% cash split; if stock is oversubscribed, non-election shares receive cash.",,12/15/2006,,,,,,44.01,,rolling_structural_default,14,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000264_20060906_BUCS_Financial_Corp__Community_Banks_Inc_PA,11805000.0,48070.0,1508271.0,373038000.0,0.0,0.0,1.0,0.0,,,,9/6/2006,,,,-594.48,586.88,24.0,618.48,rolling_structural_default,4,0,,,0.5,0.3,0.3,0.3,0.7,0.5,0.35000000000000003,0.65,stock,ok,
E000265_20101018_Fort_Orange_Financial_Corp__Chemung_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,Shares for which no valid election is made by the deadline are 'non-election shares' and are allocated by Chemung Financial on a pro rata basis among non-electing holders to achieve the overall 75% stock / 25% cash ratio (after accounting for dissenting shares).,,10/18/2010,,,,,,7.5,,rolling_structural_fit,91,27,3.382259392433829,-10.267885969386613,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000266_20130815_Rumson-Fair_Haven_Bank___Trust_Co__1st_Constitution_Bancorp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made (or election form not timely submitted/revoked without cure) are treated as 'non-election shares.' Non-election shares are allocated per the proration formula: if neither cash nor stock is oversubscribed, non-election shares are first allocated to stock (up to filling the Stock Number) on a pro rata basis, with the remainder converted to cash. If stock is oversubscribed, non-election shares receive cash; if cash is oversubscribed, non-election shares receive stock.",,8/15/2013,,,,-0.1554199999999994,,7.5,7.65542,rolling_structural_fit,131,35,4.379383201803289,-13.29014571300341,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000268_20130313_Miscor_Group_Ltd__IES_Holdings_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares with no valid election are deemed to have elected stock consideration; however, if the IES common stock value (VWAP) is less than $4.024, non-election shares are instead deemed to have elected cash consideration (subject to the maximum cash amount).",,3/13/2013,0.2379,0.2379,23.79,-0.3007432000000001,,1.484,1.7847432,rolling_structural_fit,126,35,4.345412306715402,-13.153868898796379,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000269_20100902_Maryland_Bankcorp_Inc__Old_Line_Bancshares_Inc,,,,,0.0,0.0,1.0,0.0,stock,"Shares whose holders do not make a valid/timely election (no-election shares) or who fail to properly submit an election form by the deadline are deemed to have elected Old Line Bancshares common stock (stock election), subject to the 95%/5% allocation and proration rules.",,9/2/2010,,,,-680.0702,,30.9298,711.0,rolling_structural_fit,88,25,3.2355027039330944,-9.9148194095492,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000270_20080310_River_City_Bank_Mechanicsville_VA__Village_Bank_and_Trust_Financial_Corp,1801000.0,658.05,5877.335,17873124.0,0.0,0.0,1.0,0.0,mixed,"Shareholders who do not submit a valid election (or revoke without resubmitting) by the election deadline are deemed 'non-electing'/'no election' shareholders and receive Village Bank and Trust Financial Corp. common stock for 80% of their RCB shares and cash for the remaining 20% of their RCB shares (i.e., treated as a mixed/combination election), subject to further re-allocation only if needed to satisfy the 80/20 aggregate requirement.",,3/10/2008,,,,0.1050000000000004,1.0760000000000003,11.0,10.895,rolling_structural_fit,58,14,1.693394825207177,-5.078885162090273,0.2,0.2,0.2,0.2,0.8,0.2,0.36,0.64,cash,ok,
E000271_20121009_First_Capital_Bancshares_Inc_OH__LCNB_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is submitted (or an election is revoked without resubmission) by the election deadline are deemed 'no election shares,' which are subject to the merger agreement's allocation/proration provisions (may be designated cash or stock on a pro rata basis as needed to satisfy the 40-60% cash/stock bands). Dissenting shareholders' shares are deemed cash election shares for reallocation purposes.",,10/9/2012,,,,-0.4483671000000022,,30.76,31.208367100000004,rolling_structural_fit,117,34,4.677481841868535,-14.522699461901956,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,missing_inputs:entry_target_price
E000272_20080919_American_Home_Bank_National_Association__First_Chester_County_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made become 'undesignated shares.' If stock elections exceed the Stock Amount cap (oversubscribed for stock), undesignated shares are deemed cash elections. If stock elections are under the cap, undesignated shares are allocated pro rata toward the Stock Amount (i.e., treated preferentially as stock, up to the cap). Holders are told they may receive stock, cash, or a combination depending on other shareholders' elections.",,9/19/2008,,,,,,11.0,,rolling_structural_fit,67,16,2.0356815998742066,-6.208952363982913,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:stock_value,entry_target_price,cash_cap,stock_cap"
E000274_20211109_Guaranty_Federal_Bancshares_Inc__QCR_Holdings_Inc,4384000.0,10854.0,325984.18117999996,140419520.0,0.016235401459854,0.016235401459854,0.983764598540146,0.016235401459854,mixed,"Stockholders who fail to make a valid election by the election deadline are deemed to have elected to receive cash and stock consideration in amounts depending on the amount of cash and stock consideration remaining available after other stockholders' elections (i.e., default/non-election shares are allocated the residual mix after prorating elected shares).",,11/9/2021,,,,-3.236849999999997,1.7068499999999958,30.5,33.73685,rolling_structural_fit,262,30,3.015348037389662,-8.18533021158145,0.2,0.1,0.1,0.101650333980705,0.883764598540146,0.2,0.1848706204379562,0.8151293795620438,stock,ok,
E000275_20100825_California_Oaks_State_Bank__CU_Bancorp_Los_Angeles_CA,,,,,0.0,0.0,1.0,0.0,,,,8/25/2010,,,,,,,,rolling_structural_fit,86,25,3.2355027039330944,-9.9148194095492,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,"missing_inputs:cash_value,stock_value,entry_target_price"
E000276_20210218_Bank_of_Fincastle_The__First_National_Corp_VA,,,,,0.0,0.0,1.0,0.0,,"For non-election shares, Parent (First National) has authority (delegable to exchange agent) to determine consideration type; ultimately non-election shares are allocated as needed to fill the aggregate cash/stock limits (typically default to stock consideration if cash limit already filled, or cash if stock limit filled).",,2/18/2021,,,,0.3169590000000002,,3.3,2.9830409999999996,rolling_structural_fit,255,31,3.5858884487875153,-10.608741537749175,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,missing_inputs:entry_target_price
E000277_20160310_Delaware_Bancshares_Inc__Norwood_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made ('non-election shares') are converted into cash or stock consideration according to the allocation procedures; specifically, non-election shares are the first source drawn upon to fill an undersubscribed cash pool (converted to cash consideration) before stock-election shares are converted.",,3/10/2016,,,,0.19435,,16.68,16.48565,rolling_structural_fit,188,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000278_20090421_Endocare_Inc__HealthTronics_Inc,11811000.0,25102.4,18469.2625,10748010.0,0.0,0.0,1.0,0.0,,"Non-electing shares: allocated (1) stock if cash election is oversubscribed, (2) cash if stock election is oversubscribed, (3) stock if neither is oversubscribed until the stock maximum is reached, after which remaining non-electing shares are deemed tendered for cash. Holders who fail to submit a valid letter of election and transmittal within 30 days after such letters are sent are deemed to have made no election.",,4/21/2009,,,,0.22422,0.44,1.35,1.12578,rolling_structural_fit,73,19,2.292141109778954,-6.867782279003872,0.3,0.0,0.0,0.0,1.0,0.3,0.3,0.7,cash,ok,
E000282_20121228_Roebling_Financial_Corp_Inc__TF_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,Shares for which no valid election is made by the deadline become 'non-election shares' and are first in line to be converted to cash consideration (if cash pool is undersubscribed) or otherwise allocated per the allocation procedures; effectively non-election shares are treated preferentially for cash conversion ahead of stock-election shares when cash is undersubscribed.,,12/28/2012,,,,-0.4429248000000001,,8.6,9.0429248,rolling_structural_fit,121,34,4.677481841868535,-14.522699461901956,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000283_20140827_Phoenix_Bancorp_Inc__Mid_Penn_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made by the election deadline are deemed 'non-election shares' and are convertible at Mid Penn's discretion into cash, stock, or a combination, subject to the proration/allocation procedures designed to meet the 80%/20% stock/cash split.",,8/27/2014,,,,1.339393300000005,,51.6,50.2606067,rolling_structural_fit,149,30,4.193956605707829,-13.054864056269768,0.4,0.0,0.0,0.0,1.0,0.4,,,,blocked,missing_inputs:entry_target_price
